chapter, key_id_number, "key_id_topic", "key_id_description"
30, 10," Panama Canal","  Construction began in 1906. The canal was finally completed in 1914 at cost of $400 million.  The American actions led to long-term tension with Colombia and increased suspicion of the US on the part of Latin America. During the Harding administration, the US eventually paid Colombia $25 million ““to remove all misunderstanding.”“ Coincidentally, oil had just been discovered in Colombia, and this payment made it possible for US oil companies to operate in Colombia.  In 1977 President Carter signed a treaty that would return the canal to Panamanian control in 1999."
30, 11," Roosevelt Corollary","  Several Latin American nations were behind in their debt repayments to European powers. In some cases, the Europeans were willing to use military might to force repayment. President Roosevelt worried that this forceful debt collection would lead to a permanent European presence in the Western Hemisphere. TR announced a policy of preventive intervention, stating that the US had the right to intervene in the internal affairs of Latin American nations in the case of ““chronic wrongdoing.”“ "
30, 12," Big Stick Diplomacy","  The first example of the Roosevelt Corollary in action was when the US took over tariff collections in the Dominican Republic in 1905. The US intervention lasted over two years. Roosevelt also sent US forces to Cuba in 1906. "
30, 13," Gentlemen’s Agreement—1907-1908 ","  In 1906 Japanese, Chinese, and Korean schoolchildren in San Francisco were sent to segregated schools. Japan protested this insult. Talk of war was heard in both Japan and the US. Roosevelt pressured the San Francisco school board to rescind the order. Japan promised to halt the emigration of Japanese workers to the US."
30, 14," Great White Fleet","  To ensure that the Japanese did not interpret the Gentlemen’s Agreement as a sign of weakness on the part of the US, Roosevelt sent a fleet of sixteen US battleships on an around-the-world tour as a demonstration of US might. The fleet was received warmly in Japan."
30, 15," Root-Takahira Agreement—1908 ","  The US and Japan promised to respect each other’s territorial possessions in the Pacific and to uphold the Open Door policy in China. Key ID’s Ch. 31, 1901–1912 "
31, 1," Thorstein Veblen, The Theory of the Leisure Class—1899","  Economist Thorstein Veblen argued that the accumulation of money and its lavish display is the modern equivalent of displaying trophies won in war. This is how members of the leisure class demonstrate their strength and dominance. The leisure class is admired by the lesser members of the society who try to imitate them through conspicuous consumption (consumption intended to impress others with one’s wealth and power) and even waste of money as means of demonstrating personal dominance over others. This leads to social stability, for the lower classes do not rebel against the rich who may be taking their money and exploiting them. Rather the lower classes admire the rich and seek to emulate them, hoping to be exploiters themselves one day. "
31, 2," Jacob A. Riis, How the Other Half Lives—1890","  Riis’s book showed the gritty reality of the life of the poor in the New York slums. Riis’s book and its shocking photographs helped to motivate Theodore Roosevelt, then New York City police commissioner, to become involved in tenement reform."
31, 3," Muckrakers","  This was the term Roosevelt applied to journalists who wrote attention-grabbing stories about poverty, crime, political corruption, etc. TR meant this as a criticism of those who saw only the problems in society. However, unlike the yellow journalists, the muckrakers were generally accurate in their stories and hoped to stimulate social reform, not just sell newspapers."
31, 4," Lincoln Steffens, The Shame of the Cities—1902","  In this book, Steffens exposed corruption in city governments, the bribery of government by businessmen, and the public apathy this evoked."
31, 5," Ida M. Tarbell, History of the Standard Oil Company—1904 ","  This book denounced the means by which John Rockefeller accumulated his oil fortune. Tarbell’s father, a small businessman in the oil refining industry, had been ruined by Rockefeller’s ruthless business practices."
31, 6," Ray Stannard Baker, Following the Color Line—1908","  This work on race relations in America highlighted the poverty and illiteracy of blacks at that time."
